datetime,ACC001_X,ACC001_Y,ACC001_Z,ACC002_Z,ACC003_Z,CAC001,CAC002,CAC003,CAC004,CAC005,CAC006,CAC007,CAC008,CAC009,CAC010,CAC011,CAC013,CAC014,CAC015,CAC016,CAC017,CAC018,DIS001_Y,DIS001_Z,EQK_TJAX,EQK_TJAY,EQK_TJBX,EQK_TJBY,EQK_TJBZ,EQK_TJCX,EQK_TJCY,EQK_TJDX,EQK_TJGE,EQK_TJGN,EQK_TJGZ,EQK_TJHZ,EQK_TJPX,EQK_TJQY,EQK_TJQZ,EQK001_X,EQK001_Y,EQK001_Z,FBG001,FBG002,FBG003,FBG004,FBG005,FBG006,FBG007,FBG008,FBG009,FBG010,FBG011,FBG012,FBG013,FBG014,FBG015,FBG016,FBG017,FBG018,FBG019,FBG020,FBG021,FBG022,FBG023,FBG024,FBT001,FBT005,FBT006,FBT007,FBT009,FBT010,FBT011,FBT012,FBT013,FBT014,FBT015,FBT016,FBT017,FBT018,FBT019,FBT020,GNS001_X,GNS001_Y,GNS001_Z,GNS002_X,GNS002_Y,GNS002_Z,GNS003_X,GNS003_Y,GNS003_Z,WGT001_D,WGT001_S,WGT001_V,WGT002_D,WGT002_S,WGT002_V,WVR001_HDR,WVR001_HSP,WVR001_PDR,WVR001_PSP,WVR002_HDR,WVR002_HSP,WVR002_PDR,WVR002_PSP
2018-05-09 20:06:00,44.53175,30.08833,12.6919,974.8672,1007.798,713.5976,705.6502,350.1627,380.9677,651.2545,679.062,879.1534,864.6836,906.2206,12.33316,913.0726,870.0014,912.4452,658.4509,680.8738,690.5651,697.3259,721.1356,1097.916,0.9337038,2.314147,6.587084,5.458333,6.147909,0.2564708,2.046997,23.60915,13.40948,0.7679041,5.942707,5.071845,900.26,2.382892,3.163537,2.214283,2.911575,1.941205,0.0,0.0,0.0,3.51614,493.7141,673.1042,719.0083,1273.889,977.4157,1010.337,141.0341,197.5267,1520.415,226.7699,173.6909,272.2559,205.8186,236.9388,21.44307,209.5323,376.1306,852.3252,205.1899,214.176,1530.564,1527.446,1526.413,1524.777,1522.283,1521.37,1531.152,1529.52,1528.511,1526.998,1525.809,1524.939,1524.253,1523.308,1521.865,1520.791,4.319626,9.901978,12.3772,8.736942,14.7739,3.586405,14.42512,5.713551,2.194943,60.21637,60.24947,60.22963,0.5297059,1.229581,0.3007594,35.26291,60.22963,225.0157,85.18222,89.38247,53.91173,239.5321,0.6091343
2018-05-09 20:30:00,44.514,30.01113,12.47695,974.866,1007.713,713.6721,705.6825,350.1895,381.0089,651.2798,672.7875,879.3811,864.8721,906.5417,11.92657,912.8514,870.396,912.5266,659.9612,681.1481,690.6496,697.355,721.4013,1098.157,0.9561336,2.245657,6.574889,5.455067,6.093683,0.2767981,1.975746,23.61064,13.34789,0.7626914,5.90372,5.561799,900.4972,2.442123,3.855297,2.223835,2.908233,1.950009,0.0,0.0,0.0,7.660106,489.5317,669.5686,730.2995,1276.917,918.8227,1014.209,154.709,193.4693,1517.431,222.0487,169.8956,265.4083,200.6678,233.1967,14.30947,203.7156,370.3831,854.8023,199.3889,212.3915,1530.564,1527.44,1526.412,1524.772,1522.278,1521.37,1531.151,1529.515,1528.511,1526.993,1525.808,1524.934,1524.253,1523.308,1521.861,1520.791,5.279125,8.065947,3.82526,10.99398,14.63515,4.534304,15.26786,5.253792,4.388393,60.21637,60.24947,60.22963,0.3045821,2.000929,0.3901051,35.26291,60.22963,225.0157,85.18222,89.5358,53.93026,155.5703,0.4949265
2018-05-09 22:59:00,44.34321,29.55812,11.22731,974.8486,1007.177,713.4561,706.0381,349.8064,380.4858,651.1101,671.8094,878.9799,864.5498,905.9598,18.64847,912.8113,870.9654,913.6852,658.2643,680.7416,690.6154,697.0885,720.6534,1097.58,0.4616914,1.756176,6.515639,5.40916,5.759162,0.2643907,1.859919,23.61451,12.83837,0.6931735,5.670933,5.729082,900.1288,2.607725,4.484128,2.339457,2.629456,1.973121,0.0,0.0,0.0,54.83796,453.1962,42.30948,797.1144,1299.897,874.5849,444.2865,187.6102,158.72,1489.923,181.767,140.1251,227.0319,153.6467,202.0304,23.39607,162.814,324.5396,875.895,162.5773,196.2894,1530.564,1527.403,1526.402,1524.74,1522.249,1521.359,1531.135,1529.489,1528.498,1526.962,1525.796,1524.905,1524.24,1523.302,1521.842,1520.788,7.072541,8.118508,12.62355,8.007184,7.263356,11.34186,13.96388,5.57306,11.69646,60.21637,60.24947,60.22963,0.5521218,2.006208,0.1809741,35.26291,60.22963,225.0157,85.18222,89.46182,53.87808,262.8152,0.581025
2018-05-09 23:09:00,44.33182,29.5383,11.1304,974.8353,1007.105,713.3024,706.0384,349.8401,380.4238,651.1345,671.6789,878.9846,864.5495,905.9072,18.94752,912.6949,871.2113,913.6792,658.1061,680.7581,690.6102,697.084,720.6539,1097.559,0.5362244,1.726147,6.513153,5.405495,5.743568,0.274138,1.821484,23.61419,12.80664,0.6893314,5.651174,5.768103,900.0697,2.626764,4.593813,2.356474,2.593579,1.97901,0.0,0.0,0.0,56.80151,451.1519,39.99066,809.8377,1294.034,918.0632,308.9526,184.3449,155.4615,1484.871,179.6548,138.416,223.9548,153.4282,199.36,26.89278,160.1677,321.2201,877.3094,160.2715,195.1813,1530.564,1527.401,1526.401,1524.738,1522.247,1521.359,1531.135,1529.487,1528.497,1526.96,1525.796,1524.902,1524.239,1523.302,1521.841,1520.788,5.562074,3.292896,3.771288,5.179849,15.0044,4.965136,12.20737,4.985211,9.200893,60.21637,60.24947,60.22963,0.2577019,1.648656,0.1815177,35.26291,60.22963,225.0157,85.18222,89.70721,53.87812,224.3067,0.3152126
2018-05-09 23:29:00,44.30641,29.47181,10.95999,974.7967,1007.045,713.0398,706.0728,349.7943,380.4265,651.0939,671.7281,878.9618,864.5698,905.9116,19.04284,912.6544,873.8516,914.0881,657.9798,680.6631,690.637,697.0853,720.7355,1097.632,0.3192045,1.653181,6.507508,5.398455,5.722817,0.2814077,1.74671,23.61145,12.75839,0.6903447,5.620906,5.713845,900.0372,2.663211,4.730884,2.378091,2.548947,1.990366,0.0,0.0,0.0,60.53062,447.3477,36.45837,817.8107,1299.056,1016.403,176.9955,177.5991,152.3191,1484.008,175.7895,136.3182,220.1207,147.813,195.4651,29.81878,155.5667,316.447,879.942,156.5375,193.0245,1530.564,1527.395,1526.4,1524.734,1522.242,1521.358,1531.135,1529.483,1528.497,1526.956,1525.795,1524.898,1524.238,1523.301,1521.839,1520.787,3.664924,8.123895,7.969837,6.645675,7.062625,7.682718,13.51305,9.043635,5.846421,60.21637,60.24947,60.22963,0.4347656,1.239978,0.1512547,35.26291,60.22963,225.0157,85.18222,89.57303,53.88381,241.6744,0.460325
2018-05-09 23:36:00,44.29887,29.4513,10.9197,974.794,1007.037,713.1018,706.0087,349.8068,380.4489,651.1446,671.4612,878.9653,864.5575,905.9275,18.6402,912.1022,870.1502,912.6375,657.9033,680.6525,690.6427,697.0958,720.3249,1097.292,0.3391122,1.636382,6.506095,5.395955,5.720729,0.2356471,1.721962,23.61033,12.7464,0.6944994,5.613673,5.804862,900.0853,2.685332,4.866188,2.380755,2.541393,1.990849,0.0,0.0,0.0,61.90458,446.1784,35.30739,819.0594,1297.278,1015.762,171.2485,176.8607,150.8616,1483.415,174.1761,135.4197,218.6395,145.2058,193.8981,30.39261,154.0381,314.3302,881.0196,155.3439,192.2445,1530.564,1527.394,1526.4,1524.732,1522.241,1521.358,1531.135,1529.482,1528.497,1526.954,1525.795,1524.897,1524.238,1523.301,1521.838,1520.787,3.624339,7.211623,8.817917,6.489222,9.262208,6.378236,14.54049,7.188695,6.101996,60.21637,60.24947,60.22963,0.2604204,1.265899,0.1510218,35.26291,60.22963,225.0157,85.18222,89.72371,53.85517,213.132,0.3010421
2018-05-09 23:37:00,44.29617,29.44826,10.91587,974.7811,1007.021,713.1462,706.0028,349.8049,380.4418,651.0934,671.4678,878.9639,864.554,905.9076,18.57444,912.288,870.026,912.5942,657.8882,680.6595,690.6476,697.0908,720.2311,1097.213,0.1412047,1.627653,6.506255,5.3956,5.720782,0.2296261,1.718408,23.60989,12.74512,0.6952049,5.612661,5.758994,900.03,2.680326,4.813888,2.381102,2.540007,1.990661,0.0,0.0,0.0,61.90327,445.9982,35.18035,817.1187,1293.818,1004.168,171.1837,176.557,150.7478,1484.958,174.1419,135.2413,218.6581,144.8847,193.7572,30.3511,153.8901,314.2709,881.0621,155.235,192.2448,1530.564,1527.394,1526.4,1524.732,1522.241,1521.358,1531.135,1529.482,1528.497,1526.954,1525.795,1524.897,1524.238,1523.301,1521.838,1520.787,3.719655,7.483437,8.831809,7.069241,9.380725,4.996201,11.7115,9.326986,4.469567,60.21637,60.24947,60.22963,0.3001464,1.29891,0.1332388,35.26291,60.22963,225.0157,85.18222,89.68762,53.84862,225.5451,0.3283906
2018-05-09 23:43:00,44.28726,29.43441,10.88575,974.7922,1007.007,713.0808,706.017,349.8075,380.4809,651.0809,671.5392,878.9842,864.5742,905.9005,18.26332,911.7368,869.8166,912.5626,657.9399,680.665,690.68,697.0958,720.2973,1097.257,0.1934647,1.609308,6.50534,5.393647,5.722947,0.2225813,1.697478,23.60862,12.73803,0.6995922,5.607317,5.778673,900.0412,2.691285,4.865074,2.383165,2.534456,1.991991,0.0,0.0,0.0,62.6322,445.2315,34.30057,821.1482,1296.684,1009.28,168.5333,175.6897,149.5421,1487.216,173.361,134.7033,217.9808,142.848,192.6392,31.3009,152.8528,312.8781,881.8225,154.6256,191.7163,1530.564,1527.392,1526.4,1524.731,1522.24,1521.358,1531.136,1529.481,1528.497,1526.953,1525.795,1524.896,1524.238,1523.301,1521.837,1520.787,2.935416,7.154136,9.480966,6.072067,9.066045,7.876171,13.99545,6.731939,3.027258,60.21637,60.24947,60.22963,0.4671633,1.132495,0.2178243,35.26291,60.22963,225.0157,85.18222,89.47366,53.85324,256.315,0.5154502
2018-05-10 00:17:00,44.23839,29.37746,10.69766,974.7623,1006.953,712.9637,705.9916,349.857,380.5137,650.9167,671.7338,878.976,864.5759,905.9596,17.13358,912.0871,869.8194,912.6217,657.8934,680.6645,690.6508,697.1192,720.1009,1097.097,0.1759395,1.518298,6.496298,5.385373,5.73393,0.2050624,1.620816,23.59917,12.71703,0.7230782,5.597886,5.855963,900.0341,2.75539,5.143187,2.384928,2.543012,1.991452,0.0,0.0,0.0,66.561,440.4753,30.18448,830.8548,1301.051,992.6843,164.7746,169.6477,146.5806,1476.357,168.4124,132.5419,214.99,137.3328,188.4841,33.17152,147.3009,306.7868,885.2115,150.245,189.1509,1530.564,1527.386,1526.399,1524.725,1522.234,1521.358,1531.136,1529.477,1528.497,1526.948,1525.795,1524.891,1524.238,1523.3,1521.834,1520.786,7.410297,8.928858,10.37584,4.769958,8.987436,4.337731,12.1246,9.944798,4.960281,60.21637,60.24947,60.22963,0.2816458,1.008471,0.05514801,35.26291,60.22963,225.0157,85.18222,89.72387,53.83953,101.5938,0.2869942
2018-05-10 01:22:00,44.18654,29.32638,10.50382,974.7613,1006.858,713.029,705.932,349.909,380.567,651.0719,673.7712,881.3357,867.0856,907.8742,20.53045,912.9989,870.1583,916.1538,657.807,680.659,690.6751,697.1015,719.7815,1096.888,1.131169,1.396745,6.483037,5.378708,5.751724,0.2480443,1.722622,23.58997,12.70684,0.7545041,5.60966,5.988503,900.5541,2.853323,5.586766,2.384313,2.572664,1.97919,0.0,0.0,0.0,73.63226,432.8432,21.7822,848.519,1296.976,921.0004,160.1383,161.0607,140.8003,1488.804,181.9195,144.0538,207.5626,128.1649,183.034,41.88388,139.2034,298.6316,891.099,144.016,184.4483,1530.564,1527.377,1526.397,1524.718,1522.228,1521.356,1531.134,1529.474,1528.496,1526.941,1525.794,1524.884,1524.236,1523.299,1521.83,1520.785,1.388644,4.046212,10.32711,3.482695,8.366481,6.141016,11.11875,8.709152,3.813227,60.21637,60.24947,60.22963,0.1166482,1.782692,0.1511641,35.26291,60.22963,225.0157,85.18222,89.81725,53.81725,206.0117,0.1909382
2018-05-10 03:30:00,44.11542,29.13692,9.93657,974.7451,1006.727,712.7575,706.1145,349.639,380.2514,651.1167,671.9537,878.8235,864.1869,905.7979,15.23788,84.05745,869.7132,912.4896,657.7417,680.5611,690.5455,697.0065,719.4705,1096.654,0.5982322,1.160365,6.449549,5.379957,5.691453,0.1763066,1.450051,23.57037,12.3849,0.6869614,5.502863,5.922757,899.9255,2.605085,5.634935,2.35389,2.679743,1.967189,0.0,0.0,0.0,76.68267,420.9528,9.544701,833.4887,1299.801,1007.894,173.0881,157.0876,144.007,1495.935,171.4239,141.2616,226.1587,124.5374,189.6367,41.91148,127.1866,282.2935,894.9948,133.5776,180.625,1530.564,1527.36,1526.393,1524.705,1522.214,1521.351,1531.136,1529.463,1528.489,1526.928,1525.793,1524.874,1524.23,1523.298,1521.821,1520.784,3.545772,10.40378,5.562511,4.047221,4.03683,4.085974,12.26265,12.97774,8.880696,60.21637,60.24947,60.22963,0.1946779,0.4683681,0.06954427,35.26291,60.22963,225.0157,85.18222,89.7967,53.79555,268.3608,0.2067266
2018-05-10 04:20:00,44.07434,29.09049,9.761767,974.6989,1006.649,712.6974,706.2791,349.7092,380.289,651.1806,672.2762,878.888,864.3526,905.9927,17.17342,903.9139,869.7967,912.581,657.9844,680.7241,690.575,697.0404,719.5849,1096.75,1.28508,1.212389,6.443432,5.375109,5.686462,0.3779347,1.53945,23.5625,12.34443,0.8227122,5.491447,6.357758,900.0109,2.68559,6.236588,2.386876,2.715282,1.962271,0.0,0.0,0.0,73.49762,422.1319,14.83504,828.9048,1297.918,988.9914,179.516,158.674,149.3702,1515.204,191.139,165.9297,229.8653,127.6196,196.0551,32.92809,129.0268,287.6284,890.8533,137.0336,182.191,1530.564,1527.354,1526.391,1524.7,1522.209,1521.351,1531.134,1529.462,1528.488,1526.923,1525.792,1524.873,1524.229,1523.297,1521.818,1520.784,1.278671,6.386079,8.629042,5.762378,1.8246,3.58632,17.63016,9.461413,4.590754,60.21637,60.24947,60.22963,0.8667456,0.127362,0.05296199,35.26291,60.22963,225.0157,85.18222,89.07629,53.80354,86.78757,0.8683622
2018-05-10 04:53:00,44.05026,29.05429,9.672854,974.7217,1006.588,712.7195,706.2006,349.6081,380.2196,651.0948,672.7148,878.7915,864.1553,905.7832,15.43808,897.532,869.703,912.4282,657.7429,680.5655,690.511,696.9884,719.2446,1096.446,0.7678563,1.013026,6.436888,5.373036,5.689048,0.1703733,1.542656,23.55436,12.32067,0.8830154,5.494166,5.941485,899.9228,2.676217,5.915741,2.36098,2.649034,1.962925,0.0,0.0,0.0,72.25406,421.9772,16.12294,816.7227,1297.343,1000.475,215.9748,170.7983,164.9958,1517.97,195.1544,171.645,240.1403,132.2017,205.44,27.96075,130.5349,292.4642,885.726,141.1028,185.5389,1530.564,1527.351,1526.39,1524.698,1522.207,1521.35,1531.133,1529.461,1528.487,1526.92,1525.791,1524.872,1524.227,1523.296,1521.817,1520.783,2.11404,5.585726,5.265521,4.843036,4.530728,7.338655,12.38938,10.65774,3.733295,60.21637,60.24947,60.22963,0.3954907,0.3307033,0.1479417,35.26291,60.22963,225.0157,85.18222,89.56234,53.77979,71.15055,0.4222554
2018-05-10 05:28:00,44.04877,29.01437,9.549942,974.7298,1006.553,712.6783,706.2518,349.6629,380.2415,651.0978,672.6534,878.8071,864.0898,905.7594,16.6045,909.5516,869.6928,912.4485,657.6909,680.5765,690.4868,696.9585,719.4287,1096.635,0.8315073,0.962895,6.429819,5.373544,5.669185,0.1703662,1.450809,23.54873,12.24671,0.9231952,5.465923,5.969529,899.9089,2.694053,6.010921,2.364876,2.638542,1.960875,0.0,0.0,0.0,70.98831,421.933,16.44634,797.7149,1301.958,984.5287,315.519,175.9074,175.3516,1522.674,197.8547,175.9545,248.1989,139.2796,214.6934,22.29193,131.6217,296.2465,879.2158,145.563,191.1021,1530.564,1527.348,1526.389,1524.696,1522.204,1521.349,1531.133,1529.459,1528.486,1526.918,1525.79,1524.872,1524.225,1523.296,1521.814,1520.783,1.748809,4.002874,9.163114,4.036397,2.444961,6.275496,15.71114,12.99427,6.525795,60.21637,60.24947,60.22963,0.5989404,0.1008583,0.08967988,35.26291,60.22963,225.0157,85.18222,89.37628,53.79264,274.8567,0.6056171
2018-05-10 06:44:00,44.01315,28.98936,9.43215,974.7526,1006.483,712.6746,706.1002,349.8339,380.5324,651.0579,675.8793,879.0003,864.4027,905.759,24.91838,909.1859,869.8899,912.5034,657.7995,680.7429,690.6567,697.1368,719.0127,1096.306,0.9513786,0.8925385,6.437349,5.364012,5.712148,0.1527088,1.28187,23.53429,12.34958,1.100114,5.554532,5.981342,900.0686,2.72708,6.141314,2.387174,2.532203,1.972054,0.0,0.0,0.0,46.60697,441.4343,31.25041,779.8479,1317.177,975.8543,254.8359,175.5495,180.9916,1497.903,166.9223,147.0769,254.5674,142.611,222.0419,3.081038,140.694,315.2439,866.4634,153.9681,198.9174,1530.564,1527.343,1526.387,1524.692,1522.2,1521.348,1531.133,1529.454,1528.487,1526.914,1525.789,1524.874,1524.223,1523.293,1521.81,1520.781,2.504163,3.191134,3.313059,3.598958,3.758546,3.982805,17.59043,13.8809,9.09384,60.21637,60.24947,60.22963,0.1536079,0.860596,0.1036037,35.26291,60.22963,225.0157,85.18222,89.81555,53.76362,130.075,0.1852812
2018-05-10 07:42:00,43.93897,29.06873,9.558337,974.7355,1006.615,712.7696,705.5761,350.2966,381.0938,651.2113,672.9932,879.3869,865.1186,906.0377,18.11438,80.00486,870.1199,911.6548,656.7106,680.9776,690.1546,697.4376,719.393,1096.629,1.144357,0.9430242,6.463367,5.348562,5.882239,0.1685666,1.443089,23.52459,12.87448,1.262686,5.981846,6.063705,900.352,2.727812,6.182444,2.356391,2.661507,1.975254,0.0,0.0,0.0,26.89442,460.3067,46.50013,795.8834,1304.659,985.4511,183.0421,158.8398,160.1699,1495.287,169.8205,152.0009,233.3334,127.9835,201.9352,8.809062,148.5046,332.7526,851.5629,176.842,207.6338,1530.564,1527.345,1526.389,1524.693,1522.203,1521.351,1531.134,1529.456,1528.49,1526.916,1525.79,1524.878,1524.225,1523.291,1521.811,1520.78,1.444241,3.919226,11.95378,1.948717,2.676721,9.237402,14.8911,10.76595,16.88324,60.21637,60.24947,60.22963,0.4928023,0.8271561,0.1676707,35.26291,60.22963,225.0157,85.18222,89.44863,53.79015,104.4464,0.5205455
2018-05-10 07:45:00,43.94577,29.07614,9.571796,974.7342,1006.608,712.8413,705.5749,350.293,381.1277,651.1712,674.0742,879.4004,865.149,906.0675,17.90181,80.66876,870.053,911.6112,656.901,680.9803,690.189,697.4526,719.9913,1097.146,1.266782,1.030136,6.46479,5.347812,5.894296,0.2466902,1.452603,23.5246,12.90765,1.268908,6.013657,6.132303,900.3902,2.72593,6.238972,2.3639,2.671719,1.974296,0.0,0.0,0.0,26.08498,460.7565,47.35568,797.5733,1307.502,987.671,183.9072,158.3941,160.4624,1499.297,170.6951,152.404,232.8254,128.1021,201.5754,8.832185,148.8572,333.2339,850.7696,177.9591,208.3849,1530.564,1527.345,1526.389,1524.694,1522.203,1521.351,1531.134,1529.456,1528.49,1526.916,1525.79,1524.877,1524.226,1523.291,1521.811,1520.78,1.632483,4.844206,8.022975,2.129162,1.528071,5.551515,14.84983,12.26831,19.3597,60.21637,60.24947,60.22963,0.903648,0.5420921,0.4422305,35.26291,60.22963,225.0157,85.18222,88.93767,53.83189,113.769,1.006055
2018-05-10 07:49:00,43.94805,29.08414,9.602887,974.7418,1006.641,712.8636,705.5479,350.3161,381.1558,651.2286,674.6305,879.4176,865.0392,906.098,18.12594,81.10343,870.2121,911.9908,656.7375,680.9699,690.19,697.4537,719.5175,1096.735,1.381239,0.9377335,6.467091,5.346877,5.910244,0.2018106,1.462477,23.52416,12.94901,1.276378,6.051103,6.324378,900.4101,2.752484,6.444629,2.353409,2.683268,1.972775,0.0,0.0,0.0,26.35747,461.1434,47.85791,793.684,1306.347,1000.927,183.2706,159.6151,159.7715,1500.619,170.6632,154.2005,233.0385,128.075,200.934,8.410294,148.405,332.3856,850.3564,179.7482,208.836,1530.564,1527.346,1526.389,1524.694,1522.203,1521.351,1531.134,1529.457,1528.491,1526.917,1525.79,1524.877,1524.226,1523.291,1521.811,1520.78,1.051586,1.434515,13.04651,1.358921,1.346972,9.676663,14.89287,9.952722,22.37032,60.21637,60.24947,60.22963,0.7879073,0.4827773,0.09884845,35.26291,60.22963,225.0157,85.18222,89.1679,53.79883,85.832,0.7940837
2018-05-10 08:14:00,43.87555,29.17424,9.733277,974.7242,1006.754,712.7167,705.3873,350.4713,381.2303,651.278,674.9655,879.4686,865.4049,906.1427,14.33753,83.568,869.9527,910.2773,656.7856,681.0111,690.6117,697.595,718.542,1095.925,1.741972,0.9953874,6.476897,5.34257,6.005822,0.2661229,1.487578,23.52035,13.27288,1.324653,6.204154,6.188533,900.5402,2.698644,6.192605,2.35396,2.708204,1.961508,0.0,0.0,0.0,24.82606,464.1644,56.56316,790.431,1299.06,1014.937,186.1863,164.7377,163.3797,1505.683,178.2654,161.8305,237.0434,133.9007,203.6962,7.898549,147.3021,333.544,846.1204,191.41,213.4952,1530.564,1527.35,1526.391,1524.697,1522.206,1521.353,1531.135,1529.46,1528.493,1526.92,1525.792,1524.88,1524.229,1523.291,1521.814,1520.781,2.3297,5.831981,4.956697,3.079231,3.66906,8.254556,17.0366,10.23025,25.38557,60.21637,60.24947,60.22963,0.9564001,1.172126,0.1904869,35.26291,60.22963,225.0157,85.18222,88.96842,53.73077,98.12076,0.9751854
2018-05-10 09:23:00,43.70269,29.54685,10.32548,974.7776,1007.107,712.7435,705.0909,350.7528,382.0177,651.7005,677.8363,879.7022,866.6419,906.5861,8.29881,85.97112,870.3403,909.9499,658.5234,681.3023,691.3503,697.7033,717.4239,1094.98,1.34157,1.216322,6.495813,5.338485,6.131668,0.2365415,1.573704,23.50881,14.29778,1.359506,6.660743,5.840796,901.151,2.463586,5.13189,2.324198,2.858866,1.952352,0.0,0.0,0.0,22.40158,469.8505,57.7148,767.2903,1309.192,993.4254,246.3511,195.7961,191.791,1527.694,208.1901,189.0055,261.6984,163.0467,228.9153,11.09827,177.8393,346.0669,846.4992,217.3428,219.156,1530.564,1527.372,1526.398,1524.713,1522.224,1521.36,1531.14,1529.477,1528.501,1526.938,1525.798,1524.882,1524.238,1523.293,1521.832,1520.782,2.655341,10.89769,3.860273,8.120345,5.025833,2.682373,18.24573,10.45087,15.40599,60.21637,60.24947,60.22963,1.747402,1.172535,0.4041221,35.26291,60.22963,225.0157,85.18222,88.10492,53.65277,102.3398,1.793524
2018-05-10 09:33:00,43.67462,29.62377,10.44679,974.7781,1007.194,712.6695,704.9208,350.7763,382.2123,651.7843,676.3739,879.7691,866.5204,906.912,7.083808,86.05011,870.1475,910.2206,659.0773,681.2915,691.786,697.7233,716.5733,1094.277,1.427381,1.272085,6.50098,5.337539,6.153015,0.2715778,1.591158,23.50714,14.46713,1.362478,6.570665,6.039141,901.1357,2.42436,5.201341,2.32589,2.860152,1.950044,0.0,0.0,0.0,19.95448,473.3693,60.50511,753.7641,1304.91,1009.561,267.734,202.2469,197.3282,1542.552,212.5066,194.0245,267.0592,166.6089,234.4759,14.08535,183.6281,350.5237,848.381,221.1905,218.6839,1530.564,1527.377,1526.4,1524.716,1522.227,1521.361,1531.142,1529.479,1528.503,1526.942,1525.799,1524.885,1524.24,1523.293,1521.835,1520.783,3.522073,12.91075,2.867945,8.967069,3.25753,3.125386,23.97846,13.28627,14.90084,60.21637,60.24947,60.22963,1.640787,2.369555,0.4273157,35.26291,60.22963,225.0157,85.18222,88.19369,53.59343,104.2564,1.695518
2018-05-10 09:38:00,43.6636,29.65718,10.51166,974.7613,1007.206,712.7215,704.9002,350.9133,382.2064,651.8082,681.051,879.4443,866.3845,906.4757,6.446178,85.61968,870.3694,910.1785,659.2549,681.3163,691.9906,697.6878,715.669,1093.539,1.352976,1.265992,6.502041,5.337297,6.163584,0.1954054,1.602036,23.50541,14.6095,1.345447,6.55508,5.79805,901.0971,2.413498,4.906684,2.318432,2.863972,1.950601,0.0,0.0,0.0,18.44968,474.7711,62.80138,758.943,1314.362,994.0021,290.8057,206.3137,198.6627,1534.201,214.6853,196.1512,270.1155,168.8257,237.3653,15.80552,186.384,353.4304,848.1729,223.0143,218.5815,1530.564,1527.379,1526.4,1524.718,1522.229,1521.362,1531.143,1529.481,1528.504,1526.943,1525.8,1524.886,1524.241,1523.294,1521.837,1520.783,1.457738,11.2497,4.080474,7.961731,3.352412,3.443354,18.48709,14.77472,16.7564,60.21637,60.24947,60.22963,1.585966,2.759759,0.420334,35.26291,60.22963,225.0157,85.18222,88.25887,53.53034,104.3451,1.640722
2018-05-10 09:41:00,43.68311,29.67636,10.56599,974.7467,1007.253,712.7029,704.872,350.855,382.0885,651.6396,681.0681,879.5034,866.4256,906.6271,6.123394,86.11686,870.4079,910.1903,658.7828,681.2414,691.965,697.697,715.5099,1093.402,1.650721,1.302242,6.501805,5.337192,6.167405,0.3043541,1.610544,23.50677,14.70761,1.325164,6.566952,6.199431,901.1408,2.403968,5.34093,2.326692,2.867538,1.952515,0.0,0.0,0.0,18.42965,474.8004,63.20203,761.5055,1313.484,985.9265,338.3259,206.7433,201.781,1542.235,215.1507,198.2244,271.8383,171.4863,239.0546,16.67181,187.6589,354.529,849.1042,224.262,218.0591,1530.564,1527.381,1526.4,1524.719,1522.23,1521.362,1531.143,1529.482,1528.505,1526.944,1525.8,1524.887,1524.241,1523.294,1521.838,1520.783,1.379915,9.262001,2.422854,6.95012,2.074367,3.427762,19.60997,12.48056,17.44302,60.21637,60.24947,60.22963,1.200522,2.185978,0.2723195,35.26291,60.22963,225.0157,85.18222,88.73029,53.51923,102.1826,1.231021
2018-05-10 09:45:00,43.65615,29.70164,10.60601,974.7662,1007.295,712.6973,704.8815,350.8232,382.037,651.5611,680.9311,879.4414,866.468,906.4955,5.953651,86.30735,870.5558,910.3517,658.7867,681.2853,691.9807,697.6802,715.9589,1093.779,1.59187,1.322495,6.502444,5.337028,6.168558,0.2937838,1.622164,23.50527,14.83423,1.291649,6.612978,5.925054,901.0262,2.390851,4.948926,2.324371,2.873966,1.951967,0.0,0.0,0.0,16.56556,477.1786,65.09454,746.8946,1305.281,991.6587,411.1295,209.9587,204.7062,1545.504,217.4387,199.3483,273.7891,173.8729,241.718,17.98555,190.6246,357.9947,848.1627,225.9308,218.2996,1530.564,1527.383,1526.401,1524.721,1522.232,1521.363,1531.143,1529.484,1528.505,1526.946,1525.8,1524.888,1524.242,1523.294,1521.84,1520.783,1.273447,8.957213,3.532528,5.832452,5.193313,3.428725,16.23433,11.05566,14.93841,60.21637,60.24947,60.22963,1.054812,2.688541,0.3147078,35.26291,60.22963,225.0157,85.18222,88.83346,53.55056,106.6072,1.100758
